Voltage		Current
9.278E-3	1.363E-6
2.158E-2	1.120E-6
2.509E-2	1.178E-6
3.502E-2	1.255E-6
3.965E-2	2.792E-6
4.421E-2	2.513E-6
5.541E-2	4.140E-6
6.553E-2	5.754E-6
7.093E-2	6.845E-6
7.712E-2	1.154E-5
7.910E-2	9.708E-6
9.847E-2	3.080E-5
1.006E-1	2.688E-5
1.020E-1	2.722E-5
1.253E-1	8.325E-5
1.260E-1	6.595E-5
1.319E-1	1.064E-4
1.348E-1	9.883E-5
1.476E-1	1.624E-4
1.579E-1	3.184E-4
1.626E-1	2.728E-4
1.713E-1	3.641E-4
1.834E-1	5.272E-4
1.869E-1	6.636E-4
1.923E-1	6.929E-4
1.963E-1	7.626E-4
2.042E-1	9.711E-4
2.087E-1	1.020E-3
2.154E-1	1.258E-3
2.179E-1	1.199E-3
2.259E-1	1.396E-3
2.275E-1	1.584E-3
2.364E-1	1.763E-3
2.402E-1	1.823E-3
2.454E-1	2.087E-3
2.474E-1	2.069E-3
2.501E-1	2.255E-3
2.549E-1	2.341E-3
2.558E-1	2.486E-3
2.623E-1	2.615E-3
2.639E-1	2.700E-3
2.675E-1	2.920E-3
2.681E-1	2.823E-3
2.752E-1	3.186E-3
2.752E-1	3.125E-3
2.792E-1	3.328E-3
2.805E-1	3.393E-3
2.837E-1	3.638E-3
2.865E-1	3.637E-3
2.891E-1	3.869E-3
2.915E-1	3.886E-3
2.929E-1	4.000E-3
2.935E-1	4.039E-3
2.972E-1	4.167E-3
2.975E-1	4.291E-3
3.021E-1	4.477E-3
3.032E-1	4.587E-3
3.056E-1	4.630E-3
3.066E-1	4.731E-3
3.094E-1	4.841E-3
3.103E-1	4.917E-3
3.105E-1	4.990E-3
3.133E-1	5.146E-3
3.134E-1	5.048E-3
3.161E-1	5.338E-3
3.165E-1	5.200E-3
3.170E-1	5.301E-3
3.175E-1	5.355E-3
3.179E-1	5.444E-3
3.189E-1	5.361E-3
3.199E-1	5.510E-3
3.201E-1	5.600E-3
3.221E-1	5.584E-3
3.230E-1	5.622E-3
3.235E-1	5.678E-3
3.242E-1	5.793E-3
3.245E-1	5.749E-3
3.245E-1	5.771E-3
3.255E-1	5.892E-3
3.258E-1	5.821E-3
3.270E-1	5.974E-3
3.272E-1	5.904E-3
3.288E-1	6.024E-3
3.288E-1	6.009E-3
3.296E-1	5.950E-3
3.296E-1	6.111E-3
3.301E-1	6.099E-3
3.318E-1	6.147E-3
3.319E-1	6.242E-3
3.322E-1	6.222E-3
3.323E-1	6.230E-3
3.348E-1	6.380E-3
3.356E-1	6.464E-3
3.365E-1	6.498E-3
3.369E-1	6.425E-3
3.375E-1	6.514E-3
3.380E-1	6.581E-3
3.380E-1	6.587E-3
3.397E-1	6.670E-3
3.406E-1	6.755E-3
3.419E-1	6.799E-3
3.423E-1	6.766E-3
3.432E-1	6.892E-3
3.432E-1	6.919E-3
3.438E-1	6.849E-3
3.465E-1	7.093E-3
3.471E-1	7.134E-3
3.492E-1	7.252E-3
3.494E-1	7.239E-3
3.497E-1	7.305E-3
3.499E-1	7.301E-3
3.512E-1	7.377E-3
3.525E-1	7.470E-3
3.536E-1	7.530E-3
3.540E-1	7.556E-3
3.553E-1	7.642E-3
3.558E-1	7.707E-3
3.560E-1	7.660E-3
3.567E-1	7.723E-3
3.576E-1	7.831E-3
3.591E-1	7.740E-3
3.600E-1	8.008E-3
3.647E-1	8.160E-3
3.648E-1	8.310E-3
3.663E-1	8.404E-3
3.682E-1	8.510E-3
3.692E-1	8.498E-3
3.713E-1	8.720E-3
3.752E-1	8.905E-3
3.772E-1	9.126E-3
3.791E-1	9.109E-3
3.822E-1	9.319E-3
3.827E-1	9.480E-3
3.862E-1	9.746E-3
3.887E-1	9.901E-3
3.893E-1	9.737E-3
3.902E-1	1.003E-2
3.934E-1	1.020E-2
3.941E-1	1.005E-2
3.962E-1	1.042E-2
3.989E-1	1.061E-2
3.998E-1	1.048E-2
4.012E-1	1.076E-2
4.025E-1	1.080E-2
4.045E-1	1.071E-2
4.054E-1	1.102E-2
4.072E-1	1.115E-2
4.078E-1	1.118E-2
4.094E-1	1.130E-2
4.103E-1	1.135E-2
4.105E-1	1.111E-2
4.118E-1	1.144E-2
4.131E-1	1.153E-2
4.144E-1	1.161E-2
4.155E-1	1.168E-2
4.168E-1	1.175E-2
4.180E-1	1.161E-2
4.182E-1	1.184E-2
4.186E-1	1.188E-2
4.205E-1	1.195E-2
4.207E-1	1.199E-2
4.974E-1	5.128E-3
5.004E-1	5.227E-3
5.116E-1	5.497E-3
5.156E-1	5.652E-3
5.209E-1	5.794E-3
5.240E-1	5.907E-3
5.313E-1	6.149E-3
5.318E-1	6.187E-3
5.391E-1	6.461E-3
5.438E-1	6.724E-3
5.478E-1	6.845E-3
5.507E-1	7.029E-3
5.560E-1	7.218E-3
5.568E-1	7.310E-3
5.627E-1	7.615E-3
5.673E-1	7.811E-3
5.686E-1	7.903E-3
5.728E-1	8.148E-3
5.777E-1	8.419E-3
5.803E-1	8.522E-3
5.833E-1	8.794E-3
5.911E-1	9.153E-3
5.920E-1	9.264E-3
5.940E-1	9.344E-3
5.998E-1	9.718E-3
6.007E-1	9.783E-3
6.016E-1	1.144E-2
6.070E-1	1.015E-2
6.097E-1	1.034E-2
6.106E-1	1.046E-2
6.127E-1	1.053E-2
6.132E-1	1.116E-2
6.140E-1	1.061E-2
6.149E-1	1.066E-2
6.149E-1	1.072E-2
6.167E-1	1.093E-2
6.216E-1	1.119E-2
6.241E-1	1.141E-2
6.270E-1	1.122E-2
6.272E-1	1.145E-2
6.294E-1	1.182E-2
6.307E-1	1.154E-2
6.325E-1	1.167E-2
6.343E-1	1.189E-2
6.346E-1	1.224E-2
6.350E-1	1.183E-2
6.397E-1	1.236E-2
6.403E-1	1.226E-2
6.409E-1	1.254E-2
6.467E-1	1.300E-2
6.491E-1	1.304E-2
6.493E-1	1.284E-2
6.514E-1	1.346E-2
6.516E-1	1.302E-2
6.597E-1	1.364E-2
6.604E-1	1.373E-2
6.610E-1	1.405E-2
6.618E-1	1.418E-2
6.644E-1	1.405E-2
6.699E-1	1.445E-2
6.702E-1	1.454E-2
6.734E-1	1.500E-2
6.752E-1	1.532E-2
6.788E-1	1.511E-2
6.800E-1	1.546E-2
6.852E-1	1.603E-2
6.854E-1	1.589E-2
6.882E-1	1.639E-2
6.938E-1	1.649E-2
6.939E-1	1.647E-2
6.950E-1	1.674E-2
7.005E-1	1.711E-2
7.116E-1	1.829E-2
7.217E-1	1.905E-2
7.263E-1	1.963E-2
7.387E-1	2.080E-2
7.475E-1	2.168E-2
7.559E-1	2.254E-2
7.651E-1	2.396E-2
7.826E-1	2.586E-2
7.921E-1	2.696E-2
8.084E-1	2.928E-2
8.119E-1	2.983E-2
8.178E-1	3.070E-2
8.325E-1	3.258E-2
8.419E-1	3.416E-2
8.546E-1	3.591E-2
8.678E-1	3.747E-2
8.840E-1	4.078E-2
8.962E-1	4.264E-2
9.162E-1	4.583E-2
9.380E-1	4.952E-2
9.444E-1	5.216E-2
9.578E-1	5.409E-2
9.798E-1	5.683E-2
1.003E+0	6.024E-2
1.005E+0	6.166E-2
